barcode,collNo_Text,collector_Text,collrTeam_Text,county,family,genus,herbariumCode,herbariumDetailsUrl,collectionID,infraspecies,infraspecies_Author1_Text,infraspecies_Author2_Text,photoExists,plantID,rank,species,species_Author1_Text,species_Author2_Text,Collection Date,Locality,DetDate_Text,Habitat,RepState1,RepState2,RepState3,RepState4,Type,PlDescr,Frequency,elevL,ElevH,ElevUnits,Endangered,Named_Place,LongDecL,LatDecL
14860,6992,G. R. Cooley,"R.J. Eaton, D.B. Ward",Levy Co.,Zamiaceae,Zamia,null,null,30661,null,null,null,TRUE,2105,null,integrifolia,L. f.,null,09/16/1959,Island off the mouth of the Withlacoochee River.,null,null,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
55969,26464,O. K. Lakela,,Sumter Co.,Rutaceae,Zanthoxylum,null,null,53438,null,null,null,TRUE,2804,null,fagara,L.,Sarg.,09/21/1963,Indian Field Ledges E of Withlacoochee River off FL 48.,null,Hammock of interspersed flat limestone outcrops with overhead of magnificent oak association. Ferns frequent in understory.,null,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
152399,s.n.,T. F. Rochow,,Polk Co.,Rutaceae,Zanthoxylum,null,null,53481,null,null,null,TRUE,2804,null,fagara,L.,Sarg.,10/13/1980,"Green Swamp, Hart Hammock; ca. 1 mi. S of the Withlacoochee River and N of Rock Ridge Road.",null,On somewhat cleared possible indian mound area.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
216532,16122,S. L. Orzell,E.L. Bridges,Hamilton Co.,Amaryllidaceae,Zephyranthes,null,null,20345,atamasca,null,null,TRUE,3473,var.,atamasca,L.,Herb.,03/21/1991,Contact USF Herbarium if additional information is required,Mar 2001,"Mesic mixed hardwood slope forest, adjacent to elongate sinkholes. Community dominated by Fagus grandifolia, Magnolia grandiflora, Carya spp.",Flower,null,null,null,null,null,null,90,110,ft,TRUE,null,null,null
246525,2358,J. M. Kunzer,B.F. Hansen,Polk Co.,Amaryllidaceae,Zephyranthes,null,null,28820,null,null,null,TRUE,1070,null,simpsonii,Chapm.,null,04/15/2008,Contact USF Herbarium if additional information is required,null,Pasture edge adjacent to hydric hammock.,Flower,null,null,null,null,null,null,null,null,null,TRUE,Colt Creek State Park,null,null
104203,1712Cr,P. Genelle,G. Fleming,Hernando Co.,Orchidaceae,Zeuxine,null,null,6911,null,null,null,TRUE,1660,null,strateumatica,L.,Schltr.,01/08/1973,"Croom area; edge of river, start of canoe trail.",1973,null,Flower,Immature Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.227588,28.587772
13005,6936,G. R. Cooley,"R.J. Eaton, J.D. Ray, Jr.",Levy Co.,Poaceae,Zizania,null,null,42122,null,null,null,TRUE,3466,null,aquatica,L.,null,09/16/1959,"Yankeetown, bank of Withlacoochee River.",null,Shallow freshwater.,Fertile,null,null,null,null,To 3 m; inflorescence immature.,null,null,null,null,FALSE,null,-82.823055,29.031521
13017,6936,G. R. Cooley,"R.J. Eaton, J.D. Ray, Jr.",Levy Co.,Poaceae,Zizania,null,null,42123,null,null,null,TRUE,3466,null,aquatica,L.,null,09/16/1959,"Yankeetown, bank of Withlacoochee River.",null,Shallow freshwater.,null,null,null,null,null,To 3 m; inflorescence immature.,null,null,null,null,FALSE,null,-82.823055,29.031521
306738,s.n.,C. Werner,R. Mears,Hernando Co.,Fabaceae,Acaciella,null,null,253650,null,null,null,FALSE,2125,null,angustissima,Mill.,Britton & Rose,07/05/2023,Annuteliga Unit.,null,"Sunny location on dirt forest road, with Glandularia canadensis, Sagretia minutiflora, and Ilex vomitoria.  Exposed limestone present.",Flower,null,null,null,null,Less than 1 m tall.,null,null,null,null,FALSE,Withlacoochee State Forest,null,null
205417,292,C. vanHoek,S. Petty,Sumter Co.,Euphorbiaceae,Acalypha,null,null,56150,null,null,null,TRUE,3571,null,gracilens,A. Gray,null,07/10/1992,"Withlacoochee State Forest; bordering Withlacoochee River at Hog Island Recreation Area, ca. 2.5 mi. SE of Nobleton. T21S, R21E, Sec. 31.",1996,Edge of woods bordering river.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Croom Widlife Management Area,-82.25,28.6333
120369,2182,P. Genelle,G. Fleming,Pasco Co.,Euphorbiaceae,Acalypha,null,null,56067,null,null,null,TRUE,3571,null,gracilens,A. Gray,null,08/09/1975,May Place Road.,1996,"White sand; shaded, damp soil.",Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.172029,28.465832
104196,1704Cr,P. Genelle,G. Fleming,Hernando Co.,Sapindaceae,Acer,null,null,7039,null,null,null,TRUE,2120,null,rubrum,L.,null,01/08/1973,Croom area.,1973,"River edge, low water, sand, Quercus, Juglans [?; not possible], Taxodium, Serenoa.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.227588,28.587772
108169,1911,P. Genelle,G. Fleming,Hernando Co.,Asteraceae,Acmella,null,null,32125,null,null,null,TRUE,3354,null,repens,Walter,Pers.,11/18/1973,"Richloam section; Fire Tower Road, side road.",May 2025,"Damp, sunny.",Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,28.5
302370,s.n.,C. Werner,,Sumter Co.,Adiantaceae,Adiantum,null,null,244073,null,null,null,TRUE,null,null,hispdulum,Sw.,null,12/10/2019,"Richloam Tract, Baird Unit.",null,Mesic hammock with mature live oaks [Quercus virginiana] and rock ourcrop.,null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.9998,28.5687
108376,1896,P. Genelle,G. Fleming,Hernando Co.,Fabaceae,Aeschynomene,null,null,147,null,null,null,TRUE,2805,null,americana,L.,null,11/18/1973,Fire Tower Road.,1973,Roadside; rich loam section.,Flower,Fruit,null,null,null,Erect.,Very dense stand,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
264332,10912,L. Baltzell,,Citrus Co.,Orobanchaceae,Agalinis,null,null,100468,null,null,null,TRUE,2452,null,divaricata,,Pennell,09/24/1979,"S of FL 44, 7.5 mi. W of Inverness.",21 Jul 2011,null,Fertile,null,null,null,null,Many scattered plants; flowers pink.,null,null,null,null,FALSE,Withlacoochee State Forest,-82.330372,28.835818
221090,970,C. vanHoek,S. Petty,Citrus Co.,Orobanchaceae,Agalinis,null,null,109061,null,null,null,TRUE,4211,null,plukenetii,Elliott,Raf.,09/20/1997,"Citrus Wildlife Management area of the Withlacoochee State Forest; along TR [Forest Road] 14, between TRS 5 and 9.",1998,Disturbed sandhills.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.45,28.8667
206520,s.n.,S. Petty,,Hernando Co.,Agavaceae,Agave,null,null,44719,null,null,null,TRUE,3375,null,virginica,L.,null,09/16/1992,"N of Old State Road 50. T23S, R22E, Sec. 8, NE¼.",22-Oct-2017,"Moist, open rocky woods.",null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
192369,1,S. Petty,,Citrus Co.,Rosaceae,Agrimonia,null,null,20788,null,null,null,TRUE,3895,null,incisa,Torr. & A. Gray,null,09/19/1987,Contact USF Herbarium if additional information is required,null,null,Flower,Fruit,null,null,null,null,null,null,null,null,TRUE,null,null,null
241847,13082,B. F. Hansen,,Sumter Co.,Asteraceae,Ambrosia,null,null,7075,null,null,null,TRUE,3025,null,artemisiifolia,L.,null,11/09/2005,"Ca. 1.5 mi. N of Croom.  T22S, R21E, Sec. 5, NE¼.",2005,Sandhill.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.2167,28.5833
216388,16436,S. L. Orzell,E.L. Bridges,Sumter Co.,Lythraceae,Ammannia,null,null,85189,null,null,null,TRUE,3617,null,latifolia,L.,null,04/29/1991,"N side of Center Grade Road, ca. 1.3 mi. E of junction FL 471, near Weeks Pond and N of Gator Hole Slough, ca. 7.7 mi. S of junction FL 50 at Tarrytown. T23S, R23E, Sec. 29, NW¼.",null,Wet marly pnie flatwoods and cypress [Taxodium] pond edges. Soils - Vero (Alfic Haplaquods).,Fertile,null,null,null,null,null,null,90,92,ft,FALSE,Withlacoochee State Forest,-82.03611111,28.45833333
105126,1887,P. Genelle,G. Fleming,Citrus Co.,Fabaceae,Amorpha,null,null,420,herbacea,null,null,TRUE,3173,var.,herbacea,Walter,null,05/27/1973,"Citrus section TR22, Dames Cave area.",1973,Shaded sandy.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,28.8667
104633,1750,P. Genelle,G. Fleming,Citrus Co.,Apocynaceae,Amsonia,null,null,140022,null,null,null,TRUE,3882,null,ciliata,Walter,null,04/15/1973,"Withlacoochee State Forest, FL 480.",null,"Edge of forest, sandy, full sun.",Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-84.6667,30.2333
104728,1755,P. Genelle,G. Fleming,Hernando Co.,Apocynaceae,Amsonia,null,null,140034,null,null,null,TRUE,3882,null,ciliata,Walter,null,04/22/1973,"Withlacoochee State Forest, Croom Road; road shoulder.",null,"Dry, sandy in full sun.",Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-82.227588,28.587772
190416,35,C. vanHoek,,Hernando Co.,Poaceae,Andropogon,null,null,43564,null,null,null,TRUE,2415,null,brachystachyus,Chapm.,null,10/13/1986,"Croom Hiking Trail, loop B, S of Croom Road, 5 mi. E of Brooksville.  T22S, R20E, Sec. 12.",null,Sandhills.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.387871,28.555272
304366,s.n.,C. Werner,,Citrus Co.,Poaceae,Andropogon,null,null,250277,null,null,null,TRUE,668,null,gerardi,Vitman,null,10/29/2021,Citrus Tract.,null,"Sandhill, close to ecotone with mesic hammock; under Pinus palustris, with Setaria parviflorz and Ageratina jucunda.",Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.4269,28.7999
57408,26797,O. K. Lakela,,Citrus Co.,Schizaeaceae,Anemia,null,null,18430,null,null,null,TRUE,2718,null,adiantifolia,L.,Sw.,01/26/1964,Withlacoochee River State Forest.,null,"Low vertical outcrop of limestone, ""pink"" limestone grotto.",Fertile,null,null,null,null,Most fruiting plants withered.,null,null,null,null,FALSE,null,-81.8167,28.35
55289,25787,O. K. Lakela,,Citrus Co.,Schizaeaceae,Anemia,null,null,18463,null,null,null,TRUE,2718,null,adiantifolia,L.,Sw.,04/13/1963,"Off FL 491, S of Lecanto.",null,In crevices of pink limestone outcrop.,null,null,null,null,null,null,Rare,null,null,null,FALSE,Withlacoochee State Forest,-82.487598,28.851649
192495,82,C. vanHoek,,Citrus Co.,Poaceae,Anthenantia,null,null,45267,null,null,null,TRUE,2074,null,villosa,Michx.,P. Beauv.,09/26/1987,"Along the Florida Trail in the Citrus Wildlife Management Area.  T20S, R18E, Sec. 20.",null,Dry sandhill.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,28.8667
190494,30,C. vanHoek,,Hernando Co.,Poaceae,Anthenantia,null,null,45291,null,null,null,TRUE,2074,null,villosa,Michx.,P. Beauv.,09/15/1986,"Croom Hiking Trail, Loop C, between powerline route and Smith Prairie.  T22S, R20E, Sec. 11.",null,Sandhill.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.227588,28.587772
306743,10912,L. Baltzell,null,Citrus Co.,Poaceae,Anthenantia,null,null,253514,null,null,null,TRUE,2074,null,villosa,Michx.,P. Beauv.,09/24/1979,"S of FL 44, 7.3 mi. W of Inverness.",null,null,Fertile,null,null,null,null,Several scattered plants; flowers reddish.,null,null,null,null,FALSE,Withlacoochee State Forest.,null,null
205371,290,C. vanHoek,S. Petty,Hernando Co.,Apocynaceae,Apocynum,null,null,69780,null,null,null,TRUE,3896,null,cannabinum,L.,null,07/17/1992,"Croom Wildlife Management Area, ca. 4 mi. SW of Nobleton.  T22S, R20E, Sec. 3.",null,"Open, moist area.",null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.263978,28.645547
104672,1740,P. Genelle,G. Fleming,Citrus Co.,Papaveraceae,Argemone,null,null,79480,null,null,null,TRUE,2278,null,albiflora,Hornem.,null,04/15/1973,"FL 480, 0.5 mi. W of FL 491.",null,"Roadside, sandy, full sun.",Flower,Immature Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
228596,19110,S. L. Orzell,E.L. Bridges,Sumter Co.,Araceae,Arisaema,null,null,101739,null,null,null,TRUE,594,null,triphyllum,L.,Schott,03/02/1992,"Edges on N side of Center Grade Road ca. 1.3 mi. E of junction FL 471, near Weeks Pond and N of Gator Hole Slough, ca. 7.7 mi. S of junction FL 50 at Tarrytown. T23S, R23E, Sec. 29, NW¼.",null,Hydric hammock.,Flower,null,null,null,null,null,null,90,92,ft,FALSE,Withlacoochee State Forest,-82.03611111,28.45833333
223437,1163,C. vanHoek,"V. Morris, J. Buckner",Hernando Co.,Poaceae,Aristida,null,null,45792,null,null,null,TRUE,2137,null,mohrii,Nash,null,09/18/1998,"Croom Wildlife Management Area.  T22S, R20E, Sec. 1, S½.",null,"Sandhills; in association with Quercus laevis, Pinus palustris, and Aristida beyrichiana [A. stricta var. beyrichiana].",Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.227588,28.587772
231260,s.n.,S. Taylor,,Hernando Co.,Poaceae,Aristida,null,null,46138,purpurascens,null,null,TRUE,832,var.,purpurascens,Poir.,null,10/22/2001,"Clayridge.  T21S, R19E, Sec. 28.",null,null,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
234764,s.n.,S. Taylor,,Hernando Co.,Poaceae,Aristida,null,null,46469,tenuispica,Hitchc.,Allred,TRUE,2473,var.,purpurascens,Poir.,null,10/27/2002,"Citrus Tract.  T20S, R19E, Sec. 23.",null,null,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
299451,s.n.,C. Werner,,Hernando Co.,Poaceae,Aristida,null,null,226976,virgata,Trin.,Allred,TRUE,3052,var.,purpurascens,Poir.,null,09/18/2018,"Croom Tract; W side of marsh, ca. 0.15 mi. S of State Forest Road 8.",null,Edge of basin marsh adjacent to sandhill.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.227588,28.587772
228019,19733,S. L. Orzell,E.L. Bridges,Citrus Co.,Poaceae,Aristida,null,null,47576,null,null,null,TRUE,698,null,stricta,Michx.,null,06/29/1992,"Just E of section line road, ca. 1.4 mi. W of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs.  T19S, R19E, Sec. 27, SW¼.",23-Oct-2015,Mature burned longleaf pine [Pinus palustris] sandhill.  Soils - Lakeland (Typic Quartzipsamments).,Fertile,null,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,28.80472222
105111,1873,P. Genelle,G. Fleming,Citrus Co.,Asteraceae,Arnoglossum,null,null,32417,null,null,null,TRUE,2312,null,floridanum,A. Gray,H. Rob.,05/27/1973,"Citrus Section, TR 20.",Jun 1978,"Sandy open area, with pine and oak.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,28.8667
229587,19750,S. L. Orzell,E.L. Bridges,Citrus Co.,Asteraceae,Arnoglossum,null,null,32413,null,null,null,TRUE,2312,null,floridanum,A. Gray,H. Rob.,06/29/1992,"Just E of section line road, ca. 1.4 mi. S of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs.  T19S, R19E, Sec. 27, SW¼.",null,Mature burned longleaf pine [Pinus palustris] sandhill savanna.  Soils - Lakeland (Typic Quartzipsamments).,Flower,Fruit,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,28.80472222
105118,1880,P. Genelle,G. Fleming,Citrus Co.,Apocynaceae,Asclepias,null,null,92048,null,null,null,TRUE,3177,null,humistrata,Walter,null,05/27/1973,"Citrus area, TR 15.",null,"Pinelands, sand, dry.",Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,28.8667
104681,1744,P. Genelle,G. Fleming,Citrus Co.,Apocynaceae,Asclepias,null,null,92061,null,null,null,TRUE,3177,null,humistrata,Walter,null,04/15/1973,FL 480.,null,"Roadside, edge of forest area, sandy full sun.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
105106,1790,P. Genelle,G. Fleming,Hernando Co.,Apocynaceae,Asclepias,null,null,91846,null,null,null,TRUE,3161,null,lanceolata,Walter,null,05/20/1973,Tower Road.,Dec 1995,"Road, dry sand, partial shade on side road.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
104832,1828,P. Genelle,G. Fleming,Sumter Co.,Apocynaceae,Asclepias,null,null,91461,null,null,null,TRUE,3188,null,pedicellata,Walter,null,05/05/1973,River Road.,Dec 1995,"Full sun, sandy pinelands.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
105121,1882,P. Genelle,G. Fleming,Citrus Co.,Apocynaceae,Asclepias,null,null,91035,null,null,null,TRUE,3627,null,tuberosa,L.,null,05/27/1973,"Citrus section, TR 15.",13-Jun-2013,"Pinelands, sand, dry.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,28.8667
229230,19725,S. L. Orzell,E.L. Bridges,Citrus Co.,Apocynaceae,Asclepias,null,null,91040,null,null,null,TRUE,3627,null,tuberosa,L.,null,06/29/1992,"ust E of section line road, ca. 1.4 mi. S of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs. Lecanto 7.5' Quad. T19S, R19E, Sec. 27, SW¼.",13-Jun-2013,Mature burned longleaf pine [Pinus palustris] sandhill. Soils - Lakeland (Typic Quartzipsamments).,Flower,null,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,28.80472222
238581,3133,M. T. Strong,,Sumter Co.,Apocynaceae,Asclepias,null,null,90870,null,null,null,TRUE,3470,null,verticillata,L.,null,07/26/2003,"Croom management area, SE of I-75, ca. 2-3 km SE of Croom.",null,Damp pineland-scrub bordering sand road.,Flower,null,null,null,null,Corollas white.,null,null,null,null,FALSE,Withlacoochee State Forest,-82.2167,28.5833
229012,19726,S. L. Orzell,E.L. Bridges,Citrus Co.,Apocynaceae,Asclepias,null,null,90845,null,null,null,TRUE,3470,null,verticillata,L.,null,06/29/1992,"Just E of section line road, ca. 1.4 mi. W of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs. T19S, R19E, Sec. 27, SW¼.",null,Mature burned longleaf pine [Pinus palustris] sandhill. Soils - Lakeland (Typic Quartzipsamments).,Flower,null,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,28.80472222
104834,1830,P. Genelle,G. Fleming,Sumter Co.,Polygalaceae,Asemeia,null,null,89571,null,null,null,TRUE,3191,null,violacea,Aubl.,J.F.B. Pastore & J.R. Abbott,05/05/1973,River Road.,Dec 2013,"Sandy pinelands, full sun.",Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
240237,19727,S. L. Orzell,E.L. Bridges,Citrus Co.,Polygalaceae,Asemeia,null,null,88761,null,null,null,TRUE,3191,null,violacea,Aubl.,J.F.B. Pastore & J.R. Abbott,06/20/1992,"Just E of section line road, ca. 1.4 mi. S of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs.  T19S, R19E, Sec. 27, SW¼.",Dec 2013,Mature burned longleaf pine [Pinus palustris] sandhill savanna.  Soils - Lakeland (Typic Quartzipsamments).,Flower,null,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,28.80472222
238849,22602,S. L. Orzell,E.L. Bridges,Sumter Co.,Polygalaceae,Asemeia,null,null,88956,null,null,null,TRUE,3191,null,violacea,Aubl.,J.F.B. Pastore & J.R. Abbott,03/29/1994,"N side of Center Grade Road, ca. 1.3 mi. E of its junction with FL 471, near Weeks Pond and N of Gator Hole Slough, ca. 7.7 mi. S of the junction with FL 50 at Tarrytown.  T23S, R23E, Sec. 29, NW¼.",Dec 2013,Wet marly pine flatwoods and cypress [Taxodium] pond edges.  Soils - Vero (Alfic Haplaquods).,Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.03611111,28.45833333
104636,1746,P. Genelle,G. Fleming,Citrus Co.,Annonaceae,Asimina,null,null,108408,null,null,null,TRUE,1258,null,reticulata,Shuttlew. ex Chapm.,null,04/15/1973,"Withlacoochee State Forest, State Forest Road R13.",null,Sandy.,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
202273,224,C. vanHoek,S. Petty,Hernando Co.,Aspleniaceae,Asplenium,null,null,84613,null,null,null,TRUE,988,null,heterochroum,Kunze,null,03/15/1991,"Headquarters Tract; E side of US 41 N, 0.25 mi. N of FL 476, ca. 8 mi. N of Brooksville. T21S, R20E, Sec. 20.",null,On limestone rocks and limestone cutbanks.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.387871,28.555272
57486,26800,O. K. Lakela,,Citrus Co.,Aspleniaceae,Asplenium,null,null,84677,null,null,null,TRUE,3599,null,platyneuron,L.,Britton et al.,01/26/1964,Near Boy Scout Camp.,Aug 1989,Rim of cave opening; in limestone.,Fertile,null,null,null,null,Few tufts noted.,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
120616,1506,A. G. Shuey,,Citrus Co.,Aspleniaceae,Asplenium,null,null,21317,null,null,null,TRUE,2482,null,verecundum,Chapm. ex  Underw.,null,11/08/1975,Contact USF Herbarium if additional information is required,Aug 1989,"From small, round, chimney-shaped cave. On limestone side with mossed and liverworts below zone of Thelypteris kunthii and T. torresiana [Macrothelypteris torresiana].",Fertile,null,null,null,null,null,null,null,null,null,TRUE,Withlacoochee State Forest,null,null
191628,s.n.,C. vanHoek,,Citrus Co.,Aspleniaceae,Asplenium,null,null,21322,null,null,null,TRUE,2482,null,verecundum,Chapm. ex  Underw.,null,04/11/1987,Contact USF Herbarium if additional information is required,Aug 1989,On limestone rocks.,Fertile,null,null,null,null,null,null,null,null,null,TRUE,Withlacoochee State Forest,null,null
55754,25786,O. K. Lakela,,Citrus Co.,Aspleniaceae,Asplenium,null,null,21311,null,null,null,TRUE,2482,null,verecundum,Chapm. ex  Underw.,null,04/13/1963,Contact USF Herbarium if additional information is required,Aug 1989,Open oak forest with Juniperus and Ilex. Ferns in rock cavities [that are?] open at top. Holes dry.,Fertile,null,null,null,null,null,null,null,null,null,TRUE,Withlacoochee State Forest,null,null
191611,s.n.,C. vanHoek,,Citrus Co.,Aspleniaceae,Asplenium,null,null,84544,null,null,null,TRUE,1091,null,x curtissii,Underw.,null,04/11/1987,"Dames Caves, Citrus Wildlife Management Area. T20S, R18E, Sec. 31.",Aug 1989,Embedded in Marchantia on soft limestone walls of sinkhole.,null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,28.8667
207063,329,C. vanHoek,S. Petty,Hernando Co.,Rutaceae,Atalantia,null,null,32500,null,null,null,TRUE,444,null,buxifolia,Poir.,Oliv. ex Benth.,12/04/1992,"Headquarters Tract; corner of FL 476 and US 41.  T21S, R20E, Sec. 19, SW¼ of SE¼.",Feb 2014,Disturbed area at edge of oak hammock and along a stream bank.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
211048,398,C. vanHoek,,Citrus Co.,Poaceae,Axonopus,null,null,10621,null,null,null,TRUE,2188,null,fissifolius,Raddi,Kuhlm.,08/19/1994,"Citrus Wildlife Management Area.  T19S, R19E, Sec. 6.",null,null,Immature Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,28.8667
57489,26807,O. K. Lakela,,Citrus Co.,Azollaceae,Azolla,null,null,31058,null,null,null,TRUE,2220,null,filiculoides,Lam.,null,02/25/1964,Near Mansfield Pond.,Mar 2008,"Upper terrace pond below outcrops, in area cleared for picnics.",null,null,null,null,null,"Red phase, covering entire surface.",null,null,null,null,FALSE,Withlacoochee State Forest,-84.6667,30.2333
108167,1908,P. Genelle,G. Fleming,Hernando Co.,Asteraceae,Baccharis,null,null,11038,null,null,null,TRUE,1033,null,glomeruliflora,Pers.,null,11/18/1973,"Richloam section, Fire Tower Road.",null,"Pine, oak, open, sunny.",Fertile,null,null,null,null,Both staminate and pistillate specimens.,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,28.5
108164,1905,P. Genelle,G. Fleming,Hernando Co.,Asteraceae,Baccharis,null,null,13753,null,null,null,TRUE,3484,null,halimifolia,L.,null,11/18/1973,"Richloam section, Fire Tower Road.",null,null,Flower,Fruit,null,null,null,Both staminate and pistillate specimens.,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,28.5
120844,2119,P. Genelle,G. Fleming,Pasco Co.,Plantaginaceae,Bacopa,null,null,14388,null,null,null,TRUE,3118,null,caroliniana,Walter,B. L. Rob.,06/14/1975,Richloam section.,null,Edge of small stream.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.172029,28.465832
105098,1861,P. Genelle,G. Fleming,Hernando Co.,Plantaginaceae,Bacopa,null,null,14389,null,null,null,TRUE,3118,null,caroliniana,Walter,B. L. Rob.,05/20/1973,Richloam section. Yankee Swamp.,null,"Full sun, muck.",Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,28.5
206073,295,C. vanHoek,S. Petty,Sumter Co.,Asteraceae,Balduina,null,null,32953,null,null,null,TRUE,2093,null,angustifolia,Pursh,B. L. Rob.,08/28/1992,"Station #21, nature trail at Hog Island Recreation Area.",2002,"Dry, sandy area, in association with sand pine [Pinus clausa] and sand live oak [Quercus geminata].",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
208164,369,C. vanHoek,C. Strohmenger,Hernando Co.,Fabaceae,Baptisia,null,null,556,null,null,null,TRUE,3125,null,lanceolata,Walter,Elliott,07/11/1993,"Citrus Tract, ca. 0.25 mi. W of Forest Road 13, ca. 0.5 mi. S of FL 480. T20S, R19E, Sec. 5, NW¼.",1993,Dry oak/pine ridge.,Fruit,null,null,null,null,null,One solitary plant.,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
105115,1877,P. Genelle,G. Fleming,Citrus Co.,Fabaceae,Baptisia,null,null,567,null,null,null,TRUE,2668,null,lecontei,Torr. & A. Gray,null,05/27/1973,"Citrus section, TR 20.",1973,"Sand pine, oak, open sun.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,28.8667
227241,2542,M. T. Strong,,Hernando Co.,Ericaceae,Bejaria,null,null,79773,null,null,null,TRUE,2335,null,racemosa,Vent.,null,08/29/2000,"Just N and S of sand road W of FL 471 and fish hatchery, just N of Hernando and Polk County line, 8 km S of Tarrytown, and 9-11 km NE of Lacoochee.",null,Pine flatwoods.,Bud,null,null,null,null,Corolla white.,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,28.5333
